date,cust_num,cust_name,item_id,amount,quantity,status,source,cust_parent_num,cust_parent_name,cust_segment,cust_channel,vividly_bucket,ppg,day_of_week,day_of_month,day_of_year,is_weekend,week_of_year,month_num,month_name,month_name_short,year,ship_month
2024-09-07,1002,Amazon,2332,9342.33,267,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,5,7,251,1,36,9,September,Sep,2024,2024-09
2024-09-07,1002,Amazon,1466,96.0,4,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,5,7,251,1,36,9,September,Sep,2024,2024-09
2024-09-07,1002,Amazon,2598,1679.5200000000002,48,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,5,7,251,1,36,9,September,Sep,2024,2024-09
2024-09-07,1002,Amazon,2314,880.6,37,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,5,7,251,1,36,9,September,Sep,2024,2024-09
2024-09-07,1002,Amazon,1465,1665.9999999999995,70,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,5,7,251,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,2332,8747.5,250,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,1462,144.0,6,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,1465,1189.9999999999998,50,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,2598,1539.5600000000002,44,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,1467,24.0,1,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,1466,96.0,4,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,2597,1189.66,34,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,2314,999.6,42,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,1463,72.0,3,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-08,1002,Amazon,2635,549.8,20,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,6,8,252,1,36,9,September,Sep,2024,2024-09
2024-09-09,1009,Target,1459,5814.0,102,closed,direct,1009,Target,Mass,Retail,Target,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1490,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1465,272.0,20,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1014,UNFI,1867,7440.0,200,closed,direct,213977,UNFI,Natural,Retail,UNFI,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2242,212.4,4,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1466,272.0,20,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2269,109.2,4,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,1467,48.0,2,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1499,0.0,24,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2221,53.98,2,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,1463,24.0,1,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1027,SportLife Distribution,1463,1632.0,120,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1464,5984.0,440,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2346,188.1,2,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1027,SportLife Distribution,1464,1632.0,120,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2214,239.84,16,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2223,220.0,4,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2240,53.1,1,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1003,Meijer,2606,5222.4,64,closed,direct,1003,Meijer,Grocery,Retail,Meijer,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1467,5440.0,400,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2598,2239.36,64,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1498,0.0,24,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2215,389.74,26,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1468,1440.0,30,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1462,6528.0,480,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2271,78.4,3,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,1466,120.0,5,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2224,389.74,26,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2268,106.4,4,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",2336,595.2,16,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,1465,761.6,32,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1489,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1495,0.0,12,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1014,UNFI,1452,13392.0,360,closed,direct,213977,UNFI,Natural,Retail,UNFI,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2275,1422.4,51,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2233,59.0,1,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1015,Walmart,1456,3534.0,62,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1009,Target,1456,5814.0,102,closed,direct,1009,Target,Mass,Retail,Target,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1472,2880.0,60,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1461,9177.0,161,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,1464,137.98000000000002,6,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2332,10287.06,294,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2232,330.4,6,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1014,UNFI,1352,28272.0,760,closed,direct,213977,UNFI,Natural,Retail,UNFI,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1867,595.2,16,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1009,Target,1457,5814.0,102,closed,direct,1009,Target,Mass,Retail,Target,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",2314,28288.0,2080,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1497,0.0,12,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2635,467.33,17,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1014,UNFI,1454,8928.0,240,closed,direct,213977,UNFI,Natural,Retail,UNFI,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,1462,168.0,7,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1460,5985.0,105,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1027,SportLife Distribution,2314,1632.0,120,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1491,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1027,SportLife Distribution,1466,1632.0,120,closed,direct,1027,SportLife,Fitness,AFH,SportLife,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",2331,37905.0,665,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2259,188.1,2,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2597,1609.5400000000002,46,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1073,HOLIDAY WHOLESALE,1463,272.0,20,closed,dot,11796,Holiday Wholesale,Convenience,Retail,dot_other,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2266,89.1,1,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2245,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1457,13167.0,231,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,1469,2880.0,60,closed,direct,1034,HEB,Grocery,Retail,HEB,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1074,HY-VEE/CUMMINGS,1867,1190.4,32,closed,dot,236124,Hy-Vee,Grocery,Retail,dot_hyvee,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1040,CORE-MARK/PENNSYLVANIA,1464,272.0,20,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1044,MCLANE/C-STR/SOUTHERN CAL,1463,421.6,31,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1044,MCLANE/C-STR/SOUTHERN CAL,1464,816.0,60,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1040,CORE-MARK/PENNSYLVANIA,1463,544.0,40,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1073,HOLIDAY WHOLESALE,1467,272.0,20,closed,dot,11796,Holiday Wholesale,Convenience,Retail,dot_other,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1060,CORE-MARK/SACRAMENTO,1465,68.0,5,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1090,MCLANE/C-STR/OCALA,1463,108.8,8,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1083,MCLANE/C-STR/NE CONCORD,1463,326.4,24,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1054,MCLANE/C-STR/PENNSYLVANIA,1464,380.8,28,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1083,MCLANE/C-STR/NE CONCORD,1465,231.2,17,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1074,HY-VEE/CUMMINGS,1452,1785.6,48,closed,dot,236124,Hy-Vee,Grocery,Retail,dot_hyvee,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1157,CVS PHARMACY/ FREDERICKSB,1464,1904.0,140,closed,dot,201559,CVS,Drug,Retail,dot_cvs,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1039,GROCERY SUPPLY/SULPHUR SP,1867,1190.4,32,closed,dot,138312,Grocery Supply,Grocery,Retail,dot_other,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1044,MCLANE/C-STR/SOUTHERN CAL,1465,340.0,25,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1074,HY-VEE/CUMMINGS,1454,1190.4,32,closed,dot,236124,Hy-Vee,Grocery,Retail,dot_hyvee,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1157,CVS PHARMACY/ FREDERICKSB,1463,1904.0,140,closed,dot,201559,CVS,Drug,Retail,dot_cvs,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1054,MCLANE/C-STR/PENNSYLVANIA,1465,122.4,9,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1039,GROCERY SUPPLY/SULPHUR SP,1352,892.8,24,closed,dot,138312,Grocery Supply,Grocery,Retail,dot_other,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1074,HY-VEE/CUMMINGS,1352,892.8,24,closed,dot,236124,Hy-Vee,Grocery,Retail,dot_hyvee,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1040,CORE-MARK/PENNSYLVANIA,1462,272.0,20,closed,dot,120307,Core-Mark,Convenience,Retail,dot_coremark,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,1454,1488.0,40,closed,direct,1034,HEB,Grocery,Retail,HEB,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1352,297.6,8,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2244,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,1491,59.94,6,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1456,11571.0,203,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2246,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1458,9975.0,175,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1452,892.8,24,closed,direct,132352,Kehe,Natural,Retail,Kehe,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1494,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2316,0.0,12,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2213,449.19,31,closed,direct,1002,Amazon,Online,Online,Amazon,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2267,162.4,6,closed,direct,1023,Shopify,Online,Online,Shopify,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2243,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2219,53.98,2,closed,direct,1023,Shopify,Online,Online,Shopify,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1463,11968.0,880,closed,direct,132352,Kehe,Natural,Retail,Kehe,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1500,0.0,12,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,1470,2880.0,60,closed,direct,1034,HEB,Grocery,Retail,HEB,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,1472,1440.0,30,closed,direct,1034,HEB,Grocery,Retail,HEB,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1492,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,1452,1488.0,40,closed,direct,1034,HEB,Grocery,Retail,HEB,2.25S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2263,99.0,1,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1002,Amazon,2314,1523.1999999999996,64,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1005,"Kehe Distributors, LLC",1459,16758.0,294,closed,direct,132352,Kehe,Natural,Retail,Kehe,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1146,SHOPIFY - WILDE WEB SITE,2264,267.29999999999995,3,closed,direct,1023,Shopify,Online,Online,Shopify,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1015,Walmart,1461,3477.0,61,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1015,Walmart,1459,3933.0,69,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2335,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1015,Walmart,1457,4674.0,82,closed,direct,1015,Walmart,Mass,Retail,Walmart,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,1493,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,1468,2880.0,60,closed,direct,1034,HEB,Grocery,Retail,HEB,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1034,HEB,2317,4320.0,90,closed,direct,1034,HEB,Grocery,Retail,HEB,1.34M,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-09,1183,Marketing Samples,2343,0.0,6,closed,direct,1183,Wilde,No Segment,No Channel,Wilde,4.00S,0,9,253,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,1463,749.2200000000001,41,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,2598,1819.48,52,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,2597,1364.61,39,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,1464,791.2,43,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1039,GROCERY SUPPLY/SULPHUR SP,1867,0.0,0,closed,dot,138312,Grocery Supply,Grocery,Retail,dot_other,2.25S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,2635,769.72,28,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,1466,168.0,7,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,2332,11056.839999999998,318,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,1465,499.80000000000007,21,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,1462,144.0,6,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-10,1002,Amazon,2314,1332.7999999999995,56,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,1,10,254,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,2597,979.72,28,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,2598,1154.67,33,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,2314,761.6,33,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,1465,309.40000000000003,13,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,2332,9097.4,261,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,1464,882.8199999999999,49,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,2635,687.25,25,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,1462,168.0,7,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,1463,905.0200000000002,50,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1156,"MCANENY BROTHERS,INC",1464,136.0,10,closed,dot,133400,McAneny Brothers,Convenience,Retail,dot_other,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1002,Amazon,1466,96.0,4,closed,direct,1002,Amazon,Online,Online,Amazon,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1159,CVS PHARMACY/PATTERSON,1463,2720.0,200,closed,dot,201559,CVS,Drug,Retail,dot_cvs,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1081,MCLANE/C-STR/OHIO,1465,108.8,8,closed,dot,135737,McLane,Convenience,Retail,dot_mclane,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1156,"MCANENY BROTHERS,INC",1467,272.0,20,closed,dot,133400,McAneny Brothers,Convenience,Retail,dot_other,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
2024-09-11,1057,CAPITOL DISTRIBUTING,1463,816.0,60,closed,dot,129276,Capitol Distributing,Convenience,Retail,dot_other,1.34S,2,11,255,0,37,9,September,Sep,2024,2024-09
