date,cust_num,cust_name,item_id,amount,quantity,status,source
2024-07-25,1184,Sales Samples,1496,0.0,8.0,closed,direct
2024-07-25,1002,Amazon,1466,144.6,8.0,closed,direct
2024-07-25,1184,Sales Samples,1500,0.0,8.0,closed,direct
2024-07-25,1002,Amazon,2213,173.88,12.0,closed,direct
2024-07-25,1184,Sales Samples,1495,0.0,8.0,closed,direct
2024-07-25,1015,Walmart,1459,1083.0,19.0,closed,direct
2024-07-25,1002,Amazon,2215,254.83,17.0,closed,direct
2024-07-25,1184,Sales Samples,1494,0.0,9.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2275,28.0,1.0,closed,direct
2024-07-25,1015,Walmart,1461,1938.0,34.0,closed,direct
2024-07-25,1184,Sales Samples,2243,0.0,2.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2232,218.3,4.0,closed,direct
2024-07-25,1184,Sales Samples,1493,0.0,5.0,closed,direct
2024-07-25,1002,Amazon,1463,108.47999999999999,6.0,closed,direct
2024-07-25,1002,Amazon,1464,117.36,6.0,closed,direct
2024-07-25,1002,Amazon,2332,8694.909999999993,259.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2233,59.0,1.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2231,26.99,1.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2242,165.2,3.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2220,53.98,2.0,closed,direct
2024-07-25,1002,Amazon,2214,119.92,8.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2268,151.2,6.0,closed,direct
2024-07-25,1184,Sales Samples,1499,0.0,8.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2260,564.3,6.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2266,267.3,3.0,closed,direct
2024-07-25,1002,Amazon,2597,748.7800000000001,23.0,closed,direct
2024-07-25,1184,Sales Samples,1498,0.0,8.0,closed,direct
2024-07-25,1002,Amazon,2314,868.6999999999999,41.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2222,107.96,4.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2346,99.0,1.0,closed,direct
2024-07-25,1002,Amazon,1465,768.74,35.0,closed,direct
2024-07-25,1002,Amazon,2598,2463.2900000000004,71.0,closed,direct
2024-07-25,1184,Sales Samples,1491,0.0,9.0,closed,direct
2024-07-25,1183,Marketing Samples,1497,0.0,5250.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2267,100.8,4.0,closed,direct
2024-07-25,1183,Marketing Samples,2252,0.0,4.0,closed,direct
2024-07-25,1184,Sales Samples,1492,0.0,9.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2261,267.29999999999995,3.0,closed,direct
2024-07-25,1184,Sales Samples,1490,0.0,9.0,closed,direct
2024-07-25,1015,Walmart,1457,1026.0,18.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2219,53.98,2.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2217,80.97,3.0,closed,direct
2024-07-25,1002,Amazon,1467,628.8000000000001,28.0,closed,direct
2024-07-25,1184,Sales Samples,1489,0.0,9.0,closed,direct
2024-07-25,1002,Amazon,1462,218.4,10.0,closed,direct
2024-07-25,1184,Sales Samples,2335,0.0,2.0,closed,direct
2024-07-25,1146,SHOPIFY - WILDE WEB SITE,2221,53.98,2.0,closed,direct
2024-07-25,1183,Marketing Samples,2600,0.0,1.0,closed,direct
2024-07-25,1184,Sales Samples,2343,0.0,8.0,closed,direct
2024-07-26,1002,Amazon,2597,689.3000000000001,20.0,closed,direct
2024-07-26,1002,Amazon,1466,74.4,4.0,closed,direct
2024-07-26,1002,Amazon,1465,1254.2599999999998,53.0,closed,direct
2024-07-26,1002,Amazon,1463,87.12,4.0,closed,direct
2024-07-26,1002,Amazon,2314,349.86,15.0,closed,direct
2024-07-26,1002,Amazon,2598,1543.0500000000002,45.0,closed,direct
2024-07-26,1002,Amazon,1464,54.239999999999995,3.0,closed,direct
2024-07-26,1002,Amazon,1462,136.8,6.0,closed,direct
2024-07-26,1002,Amazon,1467,465.6,20.0,closed,direct
2024-07-26,1002,Amazon,2332,8432.529999999997,247.0,closed,direct
2024-07-27,1002,Amazon,1462,96.0,4.0,closed,direct
2024-07-27,1002,Amazon,2314,659.2600000000001,28.0,closed,direct
2024-07-27,1002,Amazon,1464,24.0,1.0,closed,direct
2024-07-27,1002,Amazon,2597,629.82,18.0,closed,direct
2024-07-27,1002,Amazon,1467,456.0,19.0,closed,direct
2024-07-27,1002,Amazon,1463,24.0,1.0,closed,direct
2024-07-27,1002,Amazon,2332,6634.0499999999965,195.0,closed,direct
2024-07-27,1002,Amazon,2598,1539.5600000000002,44.0,closed,direct
2024-07-27,1002,Amazon,1466,94.2,5.0,closed,direct
2024-07-27,1002,Amazon,1465,614.04,27.0,closed,direct
2024-07-28,1002,Amazon,1466,40.8,2.0,closed,direct
2024-07-28,1002,Amazon,1463,102.24,5.0,closed,direct
2024-07-28,1002,Amazon,1464,93.36,5.0,closed,direct
2024-07-28,1002,Amazon,1465,540.2600000000003,26.0,closed,direct
2024-07-28,1002,Amazon,1462,290.4,13.0,closed,direct
2024-07-28,1002,Amazon,1467,372.0,17.0,closed,direct
2024-07-28,1002,Amazon,2597,654.3100000000001,19.0,closed,direct
2024-07-28,1002,Amazon,2332,8089.639999999997,236.0,closed,direct
2024-07-28,1002,Amazon,2598,1424.0900000000001,41.0,closed,direct
2024-07-28,1002,Amazon,2314,564.06,24.0,closed,direct
2024-07-29,1014,UNFI,1454,4464.0,120.0,closed,direct
2024-07-29,1184,Sales Samples,2091,0.0,6.0,closed,direct
2024-07-29,1184,Sales Samples,1500,0.0,16.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2091,0.0,12.0,closed,direct
2024-07-29,1015,Walmart,1461,7923.0,139.0,closed,direct
2024-07-29,1002,Amazon,2267,30.99,1.0,closed,direct
2024-07-29,1184,Sales Samples,2093,0.0,3.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2222,53.98,2.0,closed,direct
2024-07-29,1002,Amazon,2598,1273.63,37.0,closed,direct
2024-07-29,1002,Amazon,2214,509.6600000000001,34.0,closed,direct
2024-07-29,1034,HEB,2317,10080.0,210.0,closed,direct
2024-07-29,1013,The Kroger Co.,1457,7980.0,140.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2266,178.2,2.0,closed,direct
2024-07-29,1002,Amazon,1465,414.12,21.0,closed,direct
2024-07-29,1034,HEB,1472,2880.0,60.0,closed,direct
2024-07-29,1183,Marketing Samples,2093,0.0,11.0,closed,direct
2024-07-29,1184,Sales Samples,2092,0.0,6.0,closed,direct
2024-07-29,1184,Sales Samples,1499,0.0,8.0,closed,direct
2024-07-29,1184,Sales Samples,1490,0.0,4.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2260,297.0,3.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1467,5168.0,380.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2220,26.99,1.0,closed,direct
2024-07-29,1002,Amazon,1463,54.239999999999995,3.0,closed,direct
2024-07-29,1034,HEB,1469,2880.0,60.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2221,296.89,11.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1468,10080.0,210.0,closed,direct
2024-07-29,1014,UNFI,1470,864.0,18.0,closed,direct
2024-07-29,1014,UNFI,1468,576.0,12.0,closed,direct
2024-07-29,1183,Marketing Samples,1492,0.0,12.0,closed,direct
2024-07-29,1184,Sales Samples,1493,0.0,4.0,closed,direct
2024-07-29,1014,UNFI,1467,1360.0,100.0,closed,direct
2024-07-29,1014,UNFI,1464,3264.0,240.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2268,131.6,5.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,1492,0.0,12.0,closed,direct
2024-07-29,1183,Marketing Samples,2252,0.0,2.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1460,1995.0,35.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1459,27930.0,490.0,closed,direct
2024-07-29,1183,Marketing Samples,1493,0.0,8.0,closed,direct
2024-07-29,1002,Amazon,1464,135.12,6.0,closed,direct
2024-07-29,1011,Muscle Foods USA,1463,1632.0,120.0,closed,direct
2024-07-29,1009,Target,1469,81504.0,1698.0,closed,direct
2024-07-29,1183,Marketing Samples,2316,0.0,36.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1472,4320.0,90.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1463,1632.0,120.0,closed,direct
2024-07-29,1183,Marketing Samples,1500,0.0,57.0,closed,direct
2024-07-29,1183,Marketing Samples,2343,0.0,10.0,closed,direct
2024-07-29,1184,Sales Samples,1497,0.0,16.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2275,210.0,8.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2269,103.6,4.0,closed,direct
2024-07-29,1002,Amazon,2314,437.9200000000001,19.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2264,554.4,6.0,closed,direct
2024-07-29,1009,Target,2317,84432.0,1759.0,closed,direct
2024-07-29,1183,Marketing Samples,1495,0.0,69.0,closed,direct
2024-07-29,1184,Sales Samples,2088,0.0,6.0,closed,direct
2024-07-29,1002,Amazon,1462,74.4,4.0,closed,direct
2024-07-29,1013,The Kroger Co.,1458,5985.0,105.0,closed,direct
2024-07-29,1183,Marketing Samples,2092,0.0,14.0,closed,direct
2024-07-29,1183,Marketing Samples,1494,0.0,12.0,closed,direct
2024-07-29,1013,The Kroger Co.,1456,5985.0,105.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2242,213.29000000000002,4.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1867,297.6,8.0,closed,direct
2024-07-29,1015,Walmart,1456,6612.0,116.0,closed,direct
2024-07-29,1184,Sales Samples,2243,0.0,2.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1462,3808.0,280.0,closed,direct
2024-07-29,1009,Target,2627,27648.0,32.0,closed,direct
2024-07-29,1011,Muscle Foods USA,1464,1632.0,120.0,closed,direct
2024-07-29,1183,Marketing Samples,1489,0.0,12.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2223,379.5,7.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2267,128.8,5.0,closed,direct
2024-07-29,1183,Marketing Samples,1499,0.0,56.0,closed,direct
2024-07-29,1184,Sales Samples,2343,0.0,4.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2259,356.4,4.0,closed,direct
2024-07-29,1013,The Kroger Co.,1459,5985.0,105.0,closed,direct
2024-07-29,1034,HEB,1455,1488.0,40.0,closed,direct
2024-07-29,1184,Sales Samples,2245,0.0,2.0,closed,direct
2024-07-29,1009,Target,1867,446.4,12.0,closed,direct
2024-07-29,1002,Amazon,2224,1199.2,80.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,1495,0.0,8.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2241,106.2,2.0,closed,direct
2024-07-29,1009,Target,1470,16272.0,339.0,closed,direct
2024-07-29,1184,Sales Samples,1494,0.0,4.0,closed,direct
2024-07-29,1183,Marketing Samples,2088,0.0,13.0,closed,direct
2024-07-29,1183,Marketing Samples,2245,0.0,3.0,closed,direct
2024-07-29,1014,UNFI,2604,1934.4,13.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2217,269.9,10.0,closed,direct
2024-07-29,1002,Amazon,1466,33.6,2.0,closed,direct
2024-07-29,1183,Marketing Samples,1496,0.0,66.0,closed,direct
2024-07-29,1184,Sales Samples,1492,0.0,4.0,closed,direct
2024-07-29,1014,UNFI,1352,10416.0,280.0,closed,direct
2024-07-29,1011,Muscle Foods USA,2314,1632.0,120.0,closed,direct
2024-07-29,1183,Marketing Samples,1490,0.0,8.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1454,297.6,8.0,closed,direct
2024-07-29,1183,Marketing Samples,1497,0.0,96.0,closed,direct
2024-07-29,1015,Walmart,1459,10716.0,188.0,closed,direct
2024-07-29,1034,HEB,2336,41664.0,1120.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2261,455.4,5.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2219,53.98,2.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1466,544.0,40.0,closed,direct
2024-07-29,1002,Amazon,2213,1246.1400000000003,86.0,closed,direct
2024-07-29,1184,Sales Samples,2337,0.0,3.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2231,26.99,1.0,closed,direct
2024-07-29,1015,Walmart,1457,8664.0,152.0,closed,direct
2024-07-29,1184,Sales Samples,2316,0.0,16.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1458,1995.0,35.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2240,236.0,4.0,closed,direct
2024-07-29,1002,Amazon,2332,7449.319999999997,218.0,closed,direct
2024-07-29,1184,Sales Samples,1491,0.0,4.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",2314,3808.0,280.0,closed,direct
2024-07-29,1184,Sales Samples,1495,0.0,16.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2346,376.2,4.0,closed,direct
2024-07-29,1014,UNFI,1472,576.0,12.0,closed,direct
2024-07-29,1014,UNFI,1453,22320.0,600.0,closed,direct
2024-07-29,1184,Sales Samples,2090,0.0,6.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1464,1904.0,140.0,closed,direct
2024-07-29,1184,Sales Samples,1498,0.0,8.0,closed,direct
2024-07-29,1002,Amazon,2635,934.66,34.0,closed,direct
2024-07-29,1014,UNFI,1462,4896.0,360.0,closed,direct
2024-07-29,1183,Marketing Samples,2090,0.0,14.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,1489,0.0,12.0,closed,direct
2024-07-29,1034,HEB,1468,18720.0,390.0,closed,direct
2024-07-29,1184,Sales Samples,2089,0.0,6.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2232,377.6,7.0,closed,direct
2024-07-29,1009,Target,1472,75936.0,1582.0,closed,direct
2024-07-29,1002,Amazon,2597,1063.69,31.0,closed,direct
2024-07-29,1034,HEB,1352,2976.0,80.0,closed,direct
2024-07-29,1184,Sales Samples,1489,0.0,4.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2271,81.2,3.0,closed,direct
2024-07-29,1014,UNFI,1452,7440.0,200.0,closed,direct
2024-07-29,1183,Marketing Samples,2091,0.0,12.0,closed,direct
2024-07-29,1183,Marketing Samples,1498,0.0,57.0,closed,direct
2024-07-29,1183,Marketing Samples,2089,0.0,14.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",2605,4977.6,61.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2233,53.1,1.0,closed,direct
2024-07-29,1002,Amazon,2275,30.99,1.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1469,5760.0,120.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1456,16758.0,294.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1470,2880.0,60.0,closed,direct
2024-07-29,1034,HEB,1470,12960.0,270.0,closed,direct
2024-07-29,1146,SHOPIFY - WILDE WEB SITE,2263,633.5999999999999,7.0,closed,direct
2024-07-29,1014,UNFI,1463,6528.0,480.0,closed,direct
2024-07-29,1002,Amazon,1467,163.2,8.0,closed,direct
2024-07-29,1183,Marketing Samples,1491,0.0,14.0,closed,direct
2024-07-29,1002,Amazon,2215,1109.2600000000002,74.0,closed,direct
2024-07-29,1020,"Grocery Outlet, Inc",1457,41496.0,728.0,closed,direct
2024-07-29,1184,Sales Samples,1496,0.0,16.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",1457,1995.0,35.0,closed,direct
2024-07-29,1005,"Kehe Distributors, LLC",2331,51870.0,910.0,closed,direct
2024-07-29,1014,UNFI,1867,14880.0,400.0,closed,direct
2024-07-29,1014,UNFI,1461,11970.0,210.0,closed,direct
2024-07-29,1009,Target,1468,86400.0,1800.0,closed,direct
2024-07-29,1009,Target,1452,595.2,16.0,closed,direct
2024-07-30,1009,Target,1472,5952.0,124.0,closed,direct
2024-07-30,1009,Target,1453,10899.600000000002,293.0,closed,direct
2024-07-30,1002,Amazon,1465,268.94,14.0,closed,direct
2024-07-30,1015,Walmart,1459,6099.0,107.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2221,26.99,1.0,closed,direct
2024-07-30,1009,Target,2627,35424.0,41.0,closed,direct
2024-07-30,1015,Walmart,1461,4218.0,74.0,closed,direct
2024-07-30,1183,Marketing Samples,1498,0.0,39.0,closed,direct
2024-07-30,1183,Marketing Samples,1499,0.0,19.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2242,112.1,2.0,closed,direct
2024-07-30,1005,"Kehe Distributors, LLC",1468,1440.0,30.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2232,118.0,2.0,closed,direct
2024-07-30,1002,Amazon,2215,299.8,20.0,closed,direct
2024-07-30,1015,Walmart,1457,4047.0,71.0,closed,direct
2024-07-30,1005,"Kehe Distributors, LLC",1459,5985.0,105.0,closed,direct
2024-07-30,1002,Amazon,2598,1578.0400000000002,46.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2275,128.8,5.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2271,28.0,1.0,closed,direct
2024-07-30,1009,Target,1867,10490.400000000001,282.0,closed,direct
2024-07-30,1011,Muscle Foods USA,2314,3264.0,240.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2223,110.0,2.0,closed,direct
2024-07-30,1002,Amazon,2314,509.3200000000001,22.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,1497,0.0,8.0,closed,direct
2024-07-30,1183,Marketing Samples,1490,0.0,1.0,closed,direct
2024-07-30,1005,"Kehe Distributors, LLC",1472,1440.0,30.0,closed,direct
2024-07-30,1011,Muscle Foods USA,1465,1632.0,120.0,closed,direct
2024-07-30,1009,Target,2317,6000.0,125.0,closed,direct
2024-07-30,1009,Target,1470,2688.0,56.0,closed,direct
2024-07-30,1002,Amazon,1462,81.6,4.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2217,26.99,1.0,closed,direct
2024-07-30,1183,Marketing Samples,1496,0.0,31.0,closed,direct
2024-07-30,1005,"Kehe Distributors, LLC",1458,1995.0,35.0,closed,direct
2024-07-30,1011,Muscle Foods USA,1462,1632.0,120.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2269,28.0,1.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,1490,0.0,12.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2263,277.2,3.0,closed,direct
2024-07-30,1009,Target,1469,5952.0,124.0,closed,direct
2024-07-30,1015,Walmart,1456,2508.0,44.0,closed,direct
2024-07-30,1002,Amazon,2213,115.92,8.0,closed,direct
2024-07-30,1183,Marketing Samples,1489,0.0,1.0,closed,direct
2024-07-30,1183,Marketing Samples,1494,0.0,1.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2268,77.0,3.0,closed,direct
2024-07-30,1002,Amazon,2332,8768.439999999999,256.0,closed,direct
2024-07-30,1002,Amazon,2224,89.94,6.0,closed,direct
2024-07-30,1183,Marketing Samples,1497,0.0,21.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2267,78.4,3.0,closed,direct
2024-07-30,1011,Muscle Foods USA,1464,1632.0,120.0,closed,direct
2024-07-30,1002,Amazon,2214,194.87,13.0,closed,direct
2024-07-30,1183,Marketing Samples,1495,0.0,36.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2260,178.2,2.0,closed,direct
2024-07-30,1183,Marketing Samples,1492,0.0,3.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2264,366.29999999999995,4.0,closed,direct
2024-07-30,1002,Amazon,1463,111.12,5.0,closed,direct
2024-07-30,1183,Marketing Samples,1493,0.0,3.0,closed,direct
2024-07-30,1002,Amazon,1464,249.83999999999997,13.0,closed,direct
2024-07-30,1002,Amazon,2597,983.21,29.0,closed,direct
2024-07-30,1183,Marketing Samples,1491,0.0,1.0,closed,direct
2024-07-30,1009,Target,1468,6000.0,125.0,closed,direct
2024-07-30,1009,Target,1452,10750.800000000003,289.0,closed,direct
2024-07-30,1183,Marketing Samples,2316,0.0,29.0,closed,direct
2024-07-30,1183,Marketing Samples,1500,0.0,41.0,closed,direct
2024-07-30,1005,"Kehe Distributors, LLC",1469,1440.0,30.0,closed,direct
2024-07-30,1005,"Kehe Distributors, LLC",1456,4788.0,84.0,closed,direct
2024-07-30,1002,Amazon,1467,448.8,19.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2233,112.1,2.0,closed,direct
2024-07-30,1146,SHOPIFY - WILDE WEB SITE,2259,277.2,3.0,closed,direct
2024-07-30,1002,Amazon,2635,632.27,23.0,closed,direct
2024-07-31,1009,Target,2627,9504.0,11.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2242,106.2,2.0,closed,direct
2024-07-31,1015,Walmart,1456,4959.0,87.0,closed,direct
2024-07-31,1009,Target,1472,24768.0,516.0,closed,direct
2024-07-31,1183,Marketing Samples,2093,0.0,7.0,closed,direct
2024-07-31,1016,Harris Teeter,1470,3456.0,72.0,closed,direct
2024-07-31,1016,Harris Teeter,1469,4608.0,96.0,closed,direct
2024-07-31,1009,Target,1468,24864.0,518.0,closed,direct
2024-07-31,1009,Target,2317,24864.0,518.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2271,56.0,2.0,closed,direct
2024-07-31,1183,Marketing Samples,1489,0.0,3.0,closed,direct
2024-07-31,1005,"Kehe Distributors, LLC",1453,2976.0,80.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2275,165.2,6.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2223,55.0,1.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2269,109.2,4.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,1492,44.95,5.0,closed,direct
2024-07-31,1183,Marketing Samples,1495,0.0,33.0,closed,direct
2024-07-31,1015,Walmart,1461,5871.0,103.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2263,99.0,1.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2268,81.2,3.0,closed,direct
2024-07-31,1183,Marketing Samples,1498,0.0,9.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2267,131.6,5.0,closed,direct
2024-07-31,1005,"Kehe Distributors, LLC",1352,1488.0,40.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2261,99.0,1.0,closed,direct
2024-07-31,1004,DOT Foods,1463,6528.0,480.0,closed,direct
2024-07-31,1004,DOT Foods,1462,3264.0,240.0,closed,direct
2024-07-31,1015,Walmart,1459,6327.0,111.0,closed,direct
2024-07-31,1183,Marketing Samples,1491,0.0,9.0,closed,direct
2024-07-31,1010,"Hy-Vee (Lomar Distributing , Inc)",2604,16665.6,112.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2260,188.1,2.0,closed,direct
2024-07-31,1183,Marketing Samples,1493,0.0,4.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2233,159.3,3.0,closed,direct
2024-07-31,1002,Amazon,1463,165.36,8.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2221,80.97,3.0,closed,direct
2024-07-31,1015,Walmart,1457,5529.0,97.0,closed,direct
2024-07-31,1183,Marketing Samples,1494,0.0,4.0,closed,direct
2024-07-31,1183,Marketing Samples,1492,0.0,8.0,closed,direct
2024-07-31,1016,Harris Teeter,1468,3456.0,72.0,closed,direct
2024-07-31,1002,Amazon,2597,1287.6200000000001,38.0,closed,direct
2024-07-31,1183,Marketing Samples,2091,0.0,13.0,closed,direct
2024-07-31,1183,Marketing Samples,2088,0.0,14.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2259,188.1,2.0,closed,direct
2024-07-31,1002,Amazon,2214,164.89,11.0,closed,direct
2024-07-31,1183,Marketing Samples,1490,0.0,10.0,closed,direct
2024-07-31,1004,DOT Foods,1464,6528.0,480.0,closed,direct
2024-07-31,1002,Amazon,2314,683.0600000000001,29.0,closed,direct
2024-07-31,1002,Amazon,1464,312.96000000000004,16.0,closed,direct
2024-07-31,1002,Amazon,2635,659.76,24.0,closed,direct
2024-07-31,1002,Amazon,2215,269.82,18.0,closed,direct
2024-07-31,1021,SnackTree International,2336,4761.6,128.0,closed,direct
2024-07-31,1183,Marketing Samples,2090,0.0,12.0,closed,direct
2024-07-31,1002,Amazon,1467,592.8,25.0,closed,direct
2024-07-31,1183,Marketing Samples,1500,0.0,9.0,closed,direct
2024-07-31,1021,SnackTree International,1455,4761.6,128.0,closed,direct
2024-07-31,1002,Amazon,1465,171.35999999999999,9.0,closed,direct
2024-07-31,1183,Marketing Samples,1499,0.0,12.0,closed,direct
2024-07-31,1183,Marketing Samples,2343,0.0,6.0,closed,direct
2024-07-31,1183,Marketing Samples,1496,0.0,12.0,closed,direct
2024-07-31,1004,DOT Foods,1467,1632.0,120.0,closed,direct
2024-07-31,1183,Marketing Samples,2316,0.0,24.0,closed,direct
2024-07-31,1002,Amazon,1462,81.6,4.0,closed,direct
2024-07-31,1004,DOT Foods,1867,2976.0,80.0,closed,direct
2024-07-31,1002,Amazon,2213,144.9,10.0,closed,direct
2024-07-31,1009,Target,1470,4512.0,94.0,closed,direct
2024-07-31,1021,SnackTree International,1454,11904.0,320.0,closed,direct
2024-07-31,1002,Amazon,2332,9076.309999999992,269.0,closed,direct
2024-07-31,1002,Amazon,1466,74.4,4.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2346,297.0,3.0,closed,direct
2024-07-31,1002,Amazon,2598,1822.9700000000003,53.0,closed,direct
2024-07-31,1183,Marketing Samples,2089,0.0,12.0,closed,direct
2024-07-31,1004,DOT Foods,1352,1488.0,40.0,closed,direct
2024-07-31,1021,SnackTree International,1352,6844.8,184.0,closed,direct
2024-07-31,1009,Target,1469,24768.0,516.0,closed,direct
2024-07-31,1183,Marketing Samples,1497,0.0,12.0,closed,direct
2024-07-31,1183,Marketing Samples,2092,0.0,12.0,closed,direct
2024-07-31,1146,SHOPIFY - WILDE WEB SITE,2241,118.0,2.0,closed,direct
2024-07-31,1021,SnackTree International,1867,7440.0,200.0,closed,direct
2024-07-31,1004,DOT Foods,1465,1632.0,120.0,closed,direct
2024-07-31,1002,Amazon,2224,59.96,4.0,closed,direct
